Tom heard the alarm.,Tom escuchó la alarma.
Tom doesn't have to stay here.,Tom no tiene que quedarse aquí.
She painted the walls white.,Ella pintó los muros de blanco.
Those are too big.,Esos son demasiado grandes.
Holmes went out of the room without being noticed by anyone.,Holmes salió de la habitación sin que nadie se diera cuenta.
I don't get what the fuss is all about.,No entiendo de qué se trata tanto alboroto.
We walked another hundred yards.,Caminamos otras cien yardas.
We haven't been invited yet.,No nos han invitado todavía.
I asked him for his name.,Le pregunté su nombre.
I think I'm right.,Creo que tengo razón.
"""Is it the first time you've been here?"" ""Yes, it's my first visit.""","""¿Es la primera vez que usted está aquí?"" - ""Sí, es mi primera visita."""
I'm losing clients.,Estoy perdiendo clientes.
Don't smoke too much.,No fumes demasiado.
I've never done it like that before.,Nunca lo había hecho de esa forma.
Draw a small circle.,Traza un pequeño círculo.
"I don't have any money, but I have dreams.","No tengo dinero, pero tengo sueños."
I'll call Tom.,Voy a llamar a Tom.
I can play tennis.,Sé jugar al tenis.
I'm willing to share.,Estoy dispuesto a compartir.
You've got my goggles.,Tienes mis gafas.
The calendar is hanging on the wall.,El calendario está colgado en la pared.
Excuse me for opening your letter by mistake.,Perdóname por haber abierto tu carta por error.
I don't like movies.,No me gustan las películas.
We need to replace our hot water heater.,Tenemos que cambiar nuestra caldera de agua caliente.
I don't have time now.,No tengo tiempo ahora.
Do you feel bad?,¿Está mal?
Is a tomato a fruit or a vegetable?,¿El tomate es una fruta o un vegetal?
It may rain in the afternoon.,Podría llover a la tarde.
Have a good time.,Pásenla bien.
Be objective.,Sean objetivos.
The teacher opened the box and took out a ball.,El profesor abrió la caja y sacó una pelota.
She doesn't want him to pick the flowers.,Ella no quiere que él recoja las flores.
The storm knocked out power.,Se cortó la luz gracias a la tormenta.
I'll come tomorrow.,Iré mañana.
My English is not good at all.,Mi inglés no es nada bueno.
Do you love him too?,¿Tú lo amas también?
Tom is willing to try anything.,Tom está dispuesto a intentar cualquier cosa.
Tom didn't want Mary to see his painting until it was done.,Tom no quería que María viera su pintura hasta que estuviera lista.
I'm exhausted.,Estoy agotado.
We have lunch about noon.,Almorzamos a eso del mediodía.
Keep still.,Manténganse quietos.
Do you want my help?,¿Queréis mi ayuda?
Are you hungry?,¿Tiene usted hambre?
"Take it to a mechanic, and get it fixed.",Llévalo a un mecánico a arreglar.
Tom never had doubts.,Tomás nunca tuvo dudas.
He went into the bank.,Él entró al banco.
"In spring, the days become longer.",En primavera los días se hacen más largos.
She lives next door to us.,Ella vive en la casa contigua.
We're distancing ourselves from the rest of the family.,Nos estamos distanciando del resto de la familia.
He signed the check.,Él firmó el cheque.
I have to be there.,Tengo que estar allí.
I don't have much money left.,No me queda mucho dinero.
I thought he had died.,Pensé que él había muerto.
"Frankly speaking, I don't like your idea.","Hablando francamente, no me gusta tu idea."
I will never force you to marry him.,Nunca te voy a obligar a casarte con él.
Bless you.,Jesús.
We have to be there Monday.,Tenemos que estar allí el lunes.
"Tom asked Mary for a date, but she turned him down.","Tom invitó a Mary a una cita, pero ella lo rechazó."
"The students are happy, but the teachers are not.","Los estudiantes están felices, pero los profesores no."
I don't want to end up in prison.,No quiero terminar en la cárcel.
I saw him twice today.,Hoy le he visto dos veces.
Take a look at this map.,Fíjate en este mapa.
Tom cut his finger on a piece of glass.,Tom se cortó el dedo con un pedazo de vidrio.
She lay on a sofa with her eyes closed.,Ella se recostó en un sofá con los ojos cerrados.
I would like to know how much it costs.,Quisiera saber cuánto cuesta.
It didn't surprise me at all that Tom got arrested from drunken driving.,No me sorprendió para nada que Tom fuera arrestado por conducir ebrio.
Keep driving.,Sigue conduciendo.
It's only your imagination.,Es sólo tu imaginación.
Hey! What are you doing in my room?,¡Oye! ¿Qué haces en mi habitación?
He was overcome by a feeling of melancholy.,Él se vio abrumado por una sensación de melancolía.
I can't think of life without you.,No puedo imaginarme la vida sin ti.
They remained in Tennessee.,Ellos se quedaron en Tennessee.
I have to drive this car.,Tengo que conducir este auto.
There'll be coffee and cake at five.,A las cinco habrá café y un pastel.
Tom doesn't like dogs.,A Tom no le gustan los perros.
Tom went pale.,Tom se quedó pálido.
I came to give you back the books I borrowed.,He venido para devolverte los libros que me llevé.
He left the class because he was feeling sick.,Se ausentó de la clase porque se sentía enfermo.
Tom is deranged.,Tom está chiflado.
I still want to go.,Todavía quiero ir.
They are yellow.,Están amarillos.
Please tell Tom that I called.,"Por favor, dile a Tom que llamé."
The game is over.,El juego se acabó.
What's the good news?,¿Cuál es la buena noticia?
Can you buy one for me as well?,¿Puedes comprar uno para mí también?
Tom wrote the song that Mary sang last night at the pub.,Tom escribió la canción que Mary cantó anoche en el pub.
I know how that goes.,Ya sé cómo va.
"""What's going to happen?"" ""I don't know.""",«¿Y ahora qué?» «No lo sé.»
We'll wait for you there.,Los esperaremos allá.
I have abandoned the idea of buying a house.,Abandoné la idea de comprar una casa.
He is among the best jazz singers.,Él está entre los mejores cantantes de jazz.
Tom is a good employee.,Tom es un buen empleado.
Please be polite.,"Por favor, sea educado."
Please bring the master key.,"Por favor, trae la llave maestra."
The two cars crashed.,Chocaron los dos autos.
I have to iron my shirt.,Tengo que planchar mi camisa.
The editor and the publisher are both my cousins.,Tanto el editor como el director son primos míos.
I didn't want you to go away.,No quería que te fueras.
Tom doesn't know anything about Mary's plan.,Tom no sabe nada acerca del plan de Mary.
You still seem to be upset.,Aún pareces estar molesto.
It is difficult for him to solve the problem.,Es difícil que él resuelva el problema.
The story moved me to tears.,La historia me conmovió hasta las lágrimas.
"Since in this organization they're all chiefs and no Indians, it's a wonder any decisions get made.","Ya que en esta organización todos son caciques y no hay indios, es de extrañar que cualquier decisión se materialice."
The knife is dull.,El cuchillo está romo.
He ran out of money.,Él se quedó sin dinero.
It was the first time man walked on the moon.,Fue la primera vez que un hombre caminaba sobre la luna.
She is a well-mannered girl.,Ella es una niña educada.
It looks like the thief came in through the window.,Parece que el ladrón entró por la ventana.
Have you been invited to their wedding?,¿Te invitaron a su boda?
Tell me it's not true.,Decime que no es verdad.
Did you use my camera?,¿Has usado mi cámara?
And that's how Tom met Mary.,Y así es como Tom conoció a Mary.
Is it true that you were absent yesterday?,¿Es cierto que estuviste ausente ayer?
Negative electrons attract positive electrons.,Los electrones negativos atraen a los electrones positivos.
Among the guests invited to the party were two foreign ladies.,Entre los invitados a la fiesta había dos mujeres extranjeras.
Follow your dreams.,Sigue tus sueños.
What have you been doing all this time!,¿¡Qué has estado haciendo todo este tiempo!?
I would like something to drink.,Me gustaría tomar algo.
Today was the first time I ever saw Tom smile.,Hoy vi por primera vez a Tom sonreír.
The room was warm.,La habitación estaba templada.
I was about to start.,Yo estaba a punto de comenzar.
He left his family and went to live in Tahiti.,Dejó a su familia y se fue a vivir a Tahití.
Today is the second of January.,Hoy es dos de enero.
"When all the group members are silent, somebody must break the ice.","Cuando todos los miembros del grupo están en silencio, alguien debe romper el hielo."
I need some soap.,Necesito un poco de jabón.
I think we can relax now.,Yo pienso que ahora nos podemos relajar.
You should refrain from smoking.,Deberías abstenerte de fumar.
There's hardly any coffee left in the pot.,Casi no queda café en la cafetera.
Tom is sweating now.,Tom está sudando ahora.
We had a lot of furniture.,Teníamos muchos muebles.
She wants to kiss him.,Ella quiere besarle.
I have to wear boots.,Debo usar botas.
Potatoes are very cheap.,Las patatas están muy baratas.
Brush your teeth properly before going to bed.,Lávate bien los dientes antes de ir a la cama.
I couldn't make myself understood.,Yo no pude darme a entender.
The scissors are not sharp.,Las tijeras no están afiladas.
I had been up all night trying to finish the presentation.,He estado toda la noche levantado tratando de terminar la presentación.
Maybe Tom went out with Mary.,A lo mejor Tom salió con Mary.
Thank you for your concern.,Gracias por su preocupación.
I'll go to London.,Iré a Londres.
Buy the full version.,Compra la versión completa.
Even Tom couldn't blame Mary for everything.,Ni siquiera Tom podía culpar a María por todo.
Good traditions should be preserved.,Las buenas tradiciones deberían ser preservadas.
It is important that you should be punctual.,Es importante que sea puntual.
Tie your shoelaces.,Amárrate los cordones.
You are the last person that I expected to meet.,Eres la última persona que esperaba encontrarme.
Her husband is now living in Tokyo.,Su marido vive en Tokio ahora.
"However hard he may try, he won't succeed.","Por mucho que lo intente, él no tendrá éxito."
"If you want to cry, cry.","Si tienes ganas de llorar, llora."
This picture must have been taken in 1964.,Esta fotografía debe haber sido tomada en 1964.
He betrayed you.,Él te traicionó.
I'll love you forever.,Siempre te amaré.
Tom is a skillful carpenter.,Tom es un carpintero dotado.
What's all this noise?,¿Qué es todo este ruido?
I had hardly left home when it began to rain heavily.,Apenas había salido de la casa cuando se puso a llover fuerte.
May I leave my luggage here where it is and go out?,¿Puedo dejar mi equipaje aquí donde está y salir?
What've you done?,¿Qué habéis hecho?
They seem fine.,Parecen estar bien.
My presence seems to be unnecessary.,Mi presencia parece ser prescindible.
He is tired of reading.,Está cansado de leer.
He is proud of being a doctor.,Está orgulloso de ser un médico.
Haste makes waste.,La prisa es mala consejera.
Tom doesn't want to eat.,Tom no quiere comer.
It is difficult for me to pronounce the word.,Me cuesta pronunciar la palabra.
They are deliberating what to do next.,Están pensando qué hacer a continuación.
I have many Canadian friends.,Tengo muchos amigos canadienses.
What do you want to do now?,¿Qué quieres hacer ahora?
